image_name,fruit,stage,fruit_id,ripeness_id,days_remaining,relative_path
467.jpg,orange,fresh,3,1,4.71,orange\Fresh\467.jpg
393.jpg,apple,unripe,0,0,9.95,apple\Unripe\393.jpg
430.jpg,apple,unripe,0,0,10.36,apple\Unripe\430.jpg
287.jpg,apple,unripe,0,0,10.46,apple\Unripe\287.jpg
211.jpg,papaya,unripe,4,0,4.75,papaya\Unripe\211.jpg
562.jpg,papaya,unripe,4,0,4.88,papaya\Unripe\562.jpg
527.jpg,orange,rotten,3,2,-1.54,orange\Rotten\527.jpg
617.jpg,apple,unripe,0,0,10.34,apple\Unripe\617.jpg
532.jpg,papaya,fresh,4,1,2.23,papaya\Fresh\532.jpg
432.jpg,mango,fresh,2,1,2.86,mango\Fresh\432.jpg
131.jpg,papaya,unripe,4,0,4.63,papaya\Unripe\131.jpg
298.jpg,mango,unripe,2,0,6.96,mango\Unripe\298.jpg
578.jpg,mango,unripe,2,0,6.97,mango\Unripe\578.jpg
476.jpg,apple,unripe,0,0,10.14,apple\Unripe\476.jpg
346.jpg,pineapple,rotten,5,2,0.55,pineapple\Rotten\346.jpg
47.jpg,mango,unripe,2,0,7.12,mango\Unripe\47.jpg
253.jpg,orange,fresh,3,1,5.19,orange\Fresh\253.jpg
223.jpg,pineapple,unripe,5,0,6.16,pineapple\Unripe\223.jpg
61.jpg,orange,rotten,3,2,0.33,orange\Rotten\61.jpg
318.jpg,mango,rotten,2,2,0.23,mango\Rotten\318.jpg
583.jpg,mango,rotten,2,2,0.78,mango\Rotten\583.jpg
8.jpg,orange,rotten,3,2,-2.21,orange\Rotten\8.jpg
221.jpg,pineapple,unripe,5,0,6.47,pineapple\Unripe\221.jpg
529.jpg,apple,unripe,0,0,9.82,apple\Unripe\529.jpg
592.jpg,pineapple,unripe,5,0,5.85,pineapple\Unripe\592.jpg
636.jpg,apple,unripe,0,0,9.8,apple\Unripe\636.jpg
27.jpg,papaya,rotten,4,2,0.0,papaya\Rotten\27.jpg
140.jpg,pineapple,fresh,5,1,2.93,pineapple\Fresh\140.jpg
75.jpg,apple,fresh,0,1,4.81,apple\Fresh\75.jpg
308.jpg,pineapple,rotten,5,2,0.61,pineapple\Rotten\308.jpg
540.jpg,papaya,unripe,4,0,5.26,papaya\Unripe\540.jpg
433.jpg,papaya,fresh,4,1,1.85,papaya\Fresh\433.jpg
676.jpg,papaya,fresh,4,1,2.07,papaya\Fresh\676.jpg
518.jpg,mango,unripe,2,0,6.7,mango\Unripe\518.jpg
550.jpg,papaya,unripe,4,0,4.61,papaya\Unripe\550.jpg
411.jpg,pineapple,rotten,5,2,0.65,pineapple\Rotten\411.jpg
320.jpg,papaya,rotten,4,2,0.44,papaya\Rotten\320.jpg
1.jpg,papaya,rotten,4,2,0.66,papaya\Rotten\1.jpg
93.jpg,papaya,unripe,4,0,5.09,papaya\Unripe\93.jpg
163.jpg,orange,fresh,3,1,4.83,orange\Fresh\163.jpg
238.jpg,pineapple,rotten,5,2,0.56,pineapple\Rotten\238.jpg
276.jpg,orange,rotten,3,2,0.69,orange\Rotten\276.jpg
555.jpg,banana,unripe,1,0,5.77,banana\Unripe\555.jpg
324.jpg,papaya,fresh,4,1,2.09,papaya\Fresh\324.jpg
51.jpg,mango,rotten,2,2,0.55,mango\Rotten\51.jpg
38.jpg,banana,unripe,1,0,5.78,banana\Unripe\38.jpg
227.jpg,apple,unripe,0,0,10.1,apple\Unripe\227.jpg
4.jpg,papaya,rotten,4,2,0.66,papaya\Rotten\4.jpg
4.jpg,orange,unripe,3,0,8.25,orange\Unripe\4.jpg
463.jpg,apple,fresh,0,1,5.17,apple\Fresh\463.jpg
614.jpg,orange,fresh,3,1,5.18,orange\Fresh\614.jpg
374.jpg,pineapple,rotten,5,2,-1.22,pineapple\Rotten\374.jpg
600.jpg,papaya,fresh,4,1,2.28,papaya\Fresh\600.jpg
501.jpg,banana,fresh,1,1,3.02,banana\Fresh\501.jpg
668.jpg,apple,fresh,0,1,4.72,apple\Fresh\668.jpg
130.jpg,pineapple,fresh,5,1,3.04,pineapple\Fresh\130.jpg
496.jpg,pineapple,fresh,5,1,3.15,pineapple\Fresh\496.jpg
623.jpg,apple,rotten,0,2,0.49,apple\Rotten\623.jpg
470.jpg,pineapple,rotten,5,2,0.79,pineapple\Rotten\470.jpg
224.jpg,orange,fresh,3,1,5.16,orange\Fresh\224.jpg
652.jpg,papaya,rotten,4,2,0.41,papaya\Rotten\652.jpg
6.jpg,banana,fresh,1,1,2.81,banana\Fresh\6.jpg
519.jpg,orange,rotten,3,2,0.01,orange\Rotten\519.jpg
494.jpg,apple,rotten,0,2,-1.06,apple\Rotten\494.jpg
578.jpg,pineapple,unripe,5,0,5.53,pineapple\Unripe\578.jpg
626.jpg,apple,unripe,0,0,9.87,apple\Unripe\626.jpg
165.jpg,mango,fresh,2,1,3.05,mango\Fresh\165.jpg
121.jpg,papaya,unripe,4,0,4.95,papaya\Unripe\121.jpg
22.jpg,papaya,fresh,4,1,1.96,papaya\Fresh\22.jpg
592.jpg,orange,fresh,3,1,5.19,orange\Fresh\592.jpg
496.jpg,mango,rotten,2,2,0.21,mango\Rotten\496.jpg
191.jpg,orange,unripe,3,0,7.75,orange\Unripe\191.jpg
579.jpg,banana,unripe,1,0,6.14,banana\Unripe\579.jpg
378.jpg,papaya,unripe,4,0,4.82,papaya\Unripe\378.jpg
482.jpg,orange,fresh,3,1,5.05,orange\Fresh\482.jpg
584.jpg,pineapple,unripe,5,0,6.42,pineapple\Unripe\584.jpg
559.jpg,orange,unripe,3,0,8.31,orange\Unripe\559.jpg
79.jpg,pineapple,unripe,5,0,5.51,pineapple\Unripe\79.jpg
441.jpg,banana,fresh,1,1,3.1,banana\Fresh\441.jpg
161.jpg,apple,rotten,0,2,-1.95,apple\Rotten\161.jpg
555.jpg,apple,fresh,0,1,5.01,apple\Fresh\555.jpg
496.jpg,orange,rotten,3,2,0.05,orange\Rotten\496.jpg
201.jpg,orange,unripe,3,0,8.46,orange\Unripe\201.jpg
179.jpg,orange,unripe,3,0,8.1,orange\Unripe\179.jpg
394.jpg,pineapple,unripe,5,0,6.35,pineapple\Unripe\394.jpg
168.jpg,pineapple,fresh,5,1,2.71,pineapple\Fresh\168.jpg
601.jpg,apple,rotten,0,2,0.74,apple\Rotten\601.jpg
356.jpg,orange,fresh,3,1,5.16,orange\Fresh\356.jpg
273.jpg,banana,unripe,1,0,6.07,banana\Unripe\273.jpg
602.jpg,apple,fresh,0,1,5.07,apple\Fresh\602.jpg
143.jpg,pineapple,unripe,5,0,6.08,pineapple\Unripe\143.jpg
360.jpg,banana,fresh,1,1,2.96,banana\Fresh\360.jpg
254.jpg,mango,fresh,2,1,3.23,mango\Fresh\254.jpg
19.jpg,pineapple,rotten,5,2,0.49,pineapple\Rotten\19.jpg
650.jpg,orange,unripe,3,0,7.64,orange\Unripe\650.jpg
632.jpg,orange,rotten,3,2,0.59,orange\Rotten\632.jpg
228.jpg,apple,unripe,0,0,10.05,apple\Unripe\228.jpg
247.jpg,banana,rotten,1,2,0.7,banana\Rotten\247.jpg
574.jpg,banana,fresh,1,1,2.97,banana\Fresh\574.jpg
223.jpg,mango,rotten,2,2,0.7,mango\Rotten\223.jpg
657.jpg,orange,rotten,3,2,0.19,orange\Rotten\657.jpg
55.jpg,pineapple,fresh,5,1,3.11,pineapple\Fresh\55.jpg
95.jpg,papaya,fresh,4,1,1.93,papaya\Fresh\95.jpg
213.jpg,pineapple,rotten,5,2,0.07,pineapple\Rotten\213.jpg
597.jpg,orange,fresh,3,1,5.04,orange\Fresh\597.jpg
592.jpg,apple,rotten,0,2,0.4,apple\Rotten\592.jpg
410.jpg,mango,fresh,2,1,3.12,mango\Fresh\410.jpg
148.jpg,banana,fresh,1,1,3.28,banana\Fresh\148.jpg
605.jpg,banana,unripe,1,0,6.17,banana\Unripe\605.jpg
360.jpg,orange,fresh,3,1,5.25,orange\Fresh\360.jpg
235.jpg,pineapple,rotten,5,2,0.66,pineapple\Rotten\235.jpg
104.jpg,apple,rotten,0,2,0.68,apple\Rotten\104.jpg
611.jpg,pineapple,rotten,5,2,0.68,pineapple\Rotten\611.jpg
367.jpg,papaya,fresh,4,1,1.73,papaya\Fresh\367.jpg
679.jpg,banana,fresh,1,1,2.92,banana\Fresh\679.jpg
591.jpg,mango,rotten,2,2,0.19,mango\Rotten\591.jpg
5.jpg,papaya,rotten,4,2,0.35,papaya\Rotten\5.jpg
366.jpg,mango,fresh,2,1,2.83,mango\Fresh\366.jpg
100.jpg,pineapple,unripe,5,0,5.77,pineapple\Unripe\100.jpg
16.jpg,apple,rotten,0,2,0.36,apple\Rotten\16.jpg
272.jpg,apple,fresh,0,1,4.97,apple\Fresh\272.jpg
82.jpg,pineapple,fresh,5,1,2.81,pineapple\Fresh\82.jpg
274.jpg,banana,unripe,1,0,5.99,banana\Unripe\274.jpg
496.jpg,pineapple,rotten,5,2,0.23,pineapple\Rotten\496.jpg
556.jpg,papaya,fresh,4,1,1.8,papaya\Fresh\556.jpg
47.jpg,papaya,unripe,4,0,4.99,papaya\Unripe\47.jpg
409.jpg,orange,rotten,3,2,0.68,orange\Rotten\409.jpg
35.jpg,pineapple,rotten,5,2,0.53,pineapple\Rotten\35.jpg
451.jpg,orange,fresh,3,1,5.23,orange\Fresh\451.jpg
301.jpg,pineapple,unripe,5,0,6.23,pineapple\Unripe\301.jpg
134.jpg,banana,fresh,1,1,2.8,banana\Fresh\134.jpg
167.jpg,apple,unripe,0,0,10.19,apple\Unripe\167.jpg
14.jpg,pineapple,rotten,5,2,0.58,pineapple\Rotten\14.jpg
358.jpg,papaya,fresh,4,1,1.71,papaya\Fresh\358.jpg
110.jpg,orange,rotten,3,2,0.65,orange\Rotten\110.jpg
389.jpg,papaya,unripe,4,0,4.72,papaya\Unripe\389.jpg
406.jpg,apple,unripe,0,0,9.69,apple\Unripe\406.jpg
152.jpg,pineapple,rotten,5,2,0.05,pineapple\Rotten\152.jpg
350.jpg,papaya,fresh,4,1,1.98,papaya\Fresh\350.jpg
180.jpg,papaya,unripe,4,0,5.2,papaya\Unripe\180.jpg
268.jpg,apple,unripe,0,0,10.02,apple\Unripe\268.jpg
453.jpg,papaya,fresh,4,1,2.0,papaya\Fresh\453.jpg
401.jpg,apple,fresh,0,1,4.98,apple\Fresh\401.jpg
322.jpg,apple,rotten,0,2,0.0,apple\Rotten\322.jpg
38.jpg,apple,fresh,0,1,5.08,apple\Fresh\38.jpg
427.jpg,papaya,fresh,4,1,1.78,papaya\Fresh\427.jpg
469.jpg,banana,rotten,1,2,0.59,banana\Rotten\469.jpg
28.jpg,orange,unripe,3,0,7.74,orange\Unripe\28.jpg
133.jpg,papaya,fresh,4,1,1.89,papaya\Fresh\133.jpg
455.jpg,pineapple,rotten,5,2,0.17,pineapple\Rotten\455.jpg
339.jpg,mango,unripe,2,0,6.95,mango\Unripe\339.jpg
260.jpg,orange,unripe,3,0,7.94,orange\Unripe\260.jpg
113.jpg,orange,fresh,3,1,4.91,orange\Fresh\113.jpg
368.jpg,banana,unripe,1,0,6.27,banana\Unripe\368.jpg
222.jpg,papaya,fresh,4,1,1.77,papaya\Fresh\222.jpg
251.jpg,banana,rotten,1,2,-2.09,banana\Rotten\251.jpg
180.jpg,papaya,fresh,4,1,1.71,papaya\Fresh\180.jpg
610.jpg,pineapple,rotten,5,2,0.29,pineapple\Rotten\610.jpg
482.jpg,mango,unripe,2,0,6.69,mango\Unripe\482.jpg
164.jpg,papaya,unripe,4,0,4.9,papaya\Unripe\164.jpg
2.jpg,mango,fresh,2,1,3.0,mango\Fresh\2.jpg
535.jpg,pineapple,fresh,5,1,2.96,pineapple\Fresh\535.jpg
375.jpg,banana,unripe,1,0,5.73,banana\Unripe\375.jpg
132.jpg,papaya,fresh,4,1,2.28,papaya\Fresh\132.jpg
79.jpg,papaya,rotten,4,2,0.51,papaya\Rotten\79.jpg
272.jpg,papaya,unripe,4,0,4.51,papaya\Unripe\272.jpg
688.jpg,papaya,rotten,4,2,-1.44,papaya\Rotten\688.jpg
21.jpg,orange,fresh,3,1,5.1,orange\Fresh\21.jpg
401.jpg,papaya,unripe,4,0,5.24,papaya\Unripe\401.jpg
381.jpg,papaya,unripe,4,0,5.07,papaya\Unripe\381.jpg
289.jpg,mango,unripe,2,0,6.74,mango\Unripe\289.jpg
278.jpg,papaya,rotten,4,2,0.2,papaya\Rotten\278.jpg
285.jpg,orange,unripe,3,0,7.68,orange\Unripe\285.jpg
300.jpg,apple,rotten,0,2,-2.42,apple\Rotten\300.jpg
310.jpg,orange,rotten,3,2,-2.39,orange\Rotten\310.jpg
625.jpg,orange,rotten,3,2,0.43,orange\Rotten\625.jpg
359.jpg,orange,rotten,3,2,-2.02,orange\Rotten\359.jpg
357.jpg,apple,rotten,0,2,0.37,apple\Rotten\357.jpg
565.jpg,papaya,unripe,4,0,5.15,papaya\Unripe\565.jpg
93.jpg,orange,fresh,3,1,4.93,orange\Fresh\93.jpg
449.jpg,pineapple,rotten,5,2,0.35,pineapple\Rotten\449.jpg
672.jpg,pineapple,unripe,5,0,5.59,pineapple\Unripe\672.jpg
182.jpg,orange,fresh,3,1,5.19,orange\Fresh\182.jpg
46.jpg,apple,rotten,0,2,0.5,apple\Rotten\46.jpg
128.jpg,orange,fresh,3,1,5.11,orange\Fresh\128.jpg
665.jpg,pineapple,unripe,5,0,5.99,pineapple\Unripe\665.jpg
88.jpg,apple,unripe,0,0,9.74,apple\Unripe\88.jpg
374.jpg,banana,fresh,1,1,2.73,banana\Fresh\374.jpg
0.jpg,mango,rotten,2,2,0.11,mango\Rotten\0.jpg
313.jpg,orange,rotten,3,2,0.6,orange\Rotten\313.jpg
179.jpg,apple,rotten,0,2,0.51,apple\Rotten\179.jpg
204.jpg,mango,fresh,2,1,3.07,mango\Fresh\204.jpg
414.jpg,banana,unripe,1,0,5.96,banana\Unripe\414.jpg
210.jpg,mango,fresh,2,1,2.72,mango\Fresh\210.jpg
572.jpg,orange,unripe,3,0,7.65,orange\Unripe\572.jpg
77.jpg,pineapple,rotten,5,2,0.22,pineapple\Rotten\77.jpg
161.jpg,orange,unripe,3,0,7.97,orange\Unripe\161.jpg
299.jpg,mango,rotten,2,2,0.14,mango\Rotten\299.jpg
124.jpg,apple,fresh,0,1,4.8,apple\Fresh\124.jpg
328.jpg,apple,fresh,0,1,5.1,apple\Fresh\328.jpg
218.jpg,apple,fresh,0,1,4.83,apple\Fresh\218.jpg
301.jpg,apple,rotten,0,2,0.22,apple\Rotten\301.jpg
202.jpg,pineapple,rotten,5,2,0.74,pineapple\Rotten\202.jpg
610.jpg,apple,rotten,0,2,0.71,apple\Rotten\610.jpg
101.jpg,papaya,fresh,4,1,1.78,papaya\Fresh\101.jpg
340.jpg,papaya,rotten,4,2,-1.5,papaya\Rotten\340.jpg
4.jpg,banana,rotten,1,2,0.09,banana\Rotten\4.jpg
291.jpg,banana,unripe,1,0,6.38,banana\Unripe\291.jpg
42.jpg,orange,fresh,3,1,4.72,orange\Fresh\42.jpg
677.jpg,pineapple,unripe,5,0,5.89,pineapple\Unripe\677.jpg
384.jpg,banana,rotten,1,2,0.32,banana\Rotten\384.jpg
124.jpg,apple,unripe,0,0,10.49,apple\Unripe\124.jpg
210.jpg,apple,rotten,0,2,0.05,apple\Rotten\210.jpg
164.jpg,banana,rotten,1,2,-1.35,banana\Rotten\164.jpg
240.jpg,orange,fresh,3,1,4.75,orange\Fresh\240.jpg
113.jpg,pineapple,rotten,5,2,0.22,pineapple\Rotten\113.jpg
399.jpg,mango,unripe,2,0,7.03,mango\Unripe\399.jpg
368.jpg,banana,rotten,1,2,-1.79,banana\Rotten\368.jpg
613.jpg,apple,unripe,0,0,10.1,apple\Unripe\613.jpg
476.jpg,banana,fresh,1,1,3.25,banana\Fresh\476.jpg
210.jpg,banana,fresh,1,1,3.12,banana\Fresh\210.jpg
34.jpg,pineapple,rotten,5,2,0.4,pineapple\Rotten\34.jpg
172.jpg,pineapple,rotten,5,2,0.05,pineapple\Rotten\172.jpg
100.jpg,apple,rotten,0,2,0.24,apple\Rotten\100.jpg
17.jpg,pineapple,unripe,5,0,5.85,pineapple\Unripe\17.jpg
587.jpg,orange,unripe,3,0,7.98,orange\Unripe\587.jpg
529.jpg,mango,fresh,2,1,3.02,mango\Fresh\529.jpg
236.jpg,orange,rotten,3,2,0.58,orange\Rotten\236.jpg
491.jpg,banana,unripe,1,0,5.54,banana\Unripe\491.jpg
300.jpg,banana,unripe,1,0,5.64,banana\Unripe\300.jpg
347.jpg,mango,rotten,2,2,0.14,mango\Rotten\347.jpg
598.jpg,orange,rotten,3,2,0.37,orange\Rotten\598.jpg
443.jpg,pineapple,fresh,5,1,3.05,pineapple\Fresh\443.jpg
512.jpg,orange,unripe,3,0,8.1,orange\Unripe\512.jpg
416.jpg,pineapple,unripe,5,0,6.37,pineapple\Unripe\416.jpg
685.jpg,pineapple,rotten,5,2,0.14,pineapple\Rotten\685.jpg
205.jpg,banana,fresh,1,1,3.2,banana\Fresh\205.jpg
223.jpg,papaya,fresh,4,1,1.84,papaya\Fresh\223.jpg
447.jpg,pineapple,unripe,5,0,5.83,pineapple\Unripe\447.jpg
557.jpg,orange,rotten,3,2,0.09,orange\Rotten\557.jpg
426.jpg,pineapple,fresh,5,1,3.01,pineapple\Fresh\426.jpg
118.jpg,apple,fresh,0,1,4.9,apple\Fresh\118.jpg
142.jpg,papaya,fresh,4,1,2.3,papaya\Fresh\142.jpg
406.jpg,papaya,fresh,4,1,1.78,papaya\Fresh\406.jpg
255.jpg,apple,unripe,0,0,9.77,apple\Unripe\255.jpg
90.jpg,papaya,rotten,4,2,0.18,papaya\Rotten\90.jpg
121.jpg,apple,fresh,0,1,4.96,apple\Fresh\121.jpg
32.jpg,mango,unripe,2,0,7.18,mango\Unripe\32.jpg
417.jpg,papaya,rotten,4,2,0.16,papaya\Rotten\417.jpg
162.jpg,orange,fresh,3,1,4.79,orange\Fresh\162.jpg
0.jpg,papaya,rotten,4,2,0.14,papaya\Rotten\0.jpg
529.jpg,pineapple,unripe,5,0,6.17,pineapple\Unripe\529.jpg
104.jpg,orange,fresh,3,1,5.17,orange\Fresh\104.jpg
148.jpg,apple,fresh,0,1,5.2,apple\Fresh\148.jpg
122.jpg,pineapple,fresh,5,1,3.23,pineapple\Fresh\122.jpg
653.jpg,orange,fresh,3,1,4.72,orange\Fresh\653.jpg
402.jpg,orange,rotten,3,2,-2.25,orange\Rotten\402.jpg
552.jpg,apple,fresh,0,1,4.7,apple\Fresh\552.jpg
585.jpg,mango,unripe,2,0,7.05,mango\Unripe\585.jpg
497.jpg,banana,fresh,1,1,3.17,banana\Fresh\497.jpg
459.jpg,banana,unripe,1,0,6.47,banana\Unripe\459.jpg
580.jpg,pineapple,rotten,5,2,0.76,pineapple\Rotten\580.jpg
488.jpg,papaya,fresh,4,1,2.0,papaya\Fresh\488.jpg
443.jpg,papaya,unripe,4,0,5.02,papaya\Unripe\443.jpg
522.jpg,apple,fresh,0,1,4.94,apple\Fresh\522.jpg
551.jpg,orange,fresh,3,1,4.83,orange\Fresh\551.jpg
139.jpg,orange,fresh,3,1,5.05,orange\Fresh\139.jpg
71.jpg,banana,unripe,1,0,6.46,banana\Unripe\71.jpg
228.jpg,pineapple,rotten,5,2,0.47,pineapple\Rotten\228.jpg
467.jpg,apple,rotten,0,2,-2.27,apple\Rotten\467.jpg
239.jpg,pineapple,unripe,5,0,6.3,pineapple\Unripe\239.jpg
435.jpg,papaya,rotten,4,2,0.77,papaya\Rotten\435.jpg
231.jpg,mango,fresh,2,1,2.92,mango\Fresh\231.jpg
134.jpg,orange,unripe,3,0,7.95,orange\Unripe\134.jpg
538.jpg,banana,rotten,1,2,0.57,banana\Rotten\538.jpg
581.jpg,banana,rotten,1,2,0.41,banana\Rotten\581.jpg
485.jpg,pineapple,unripe,5,0,6.45,pineapple\Unripe\485.jpg
664.jpg,pineapple,rotten,5,2,0.06,pineapple\Rotten\664.jpg
163.jpg,apple,rotten,0,2,0.12,apple\Rotten\163.jpg
654.jpg,apple,unripe,0,0,10.34,apple\Unripe\654.jpg
353.jpg,banana,fresh,1,1,3.2,banana\Fresh\353.jpg
213.jpg,orange,fresh,3,1,4.85,orange\Fresh\213.jpg
482.jpg,apple,unripe,0,0,9.91,apple\Unripe\482.jpg
262.jpg,pineapple,rotten,5,2,0.7,pineapple\Rotten\262.jpg
522.jpg,apple,rotten,0,2,-1.98,apple\Rotten\522.jpg
578.jpg,papaya,fresh,4,1,1.8,papaya\Fresh\578.jpg
514.jpg,pineapple,rotten,5,2,0.67,pineapple\Rotten\514.jpg
343.jpg,pineapple,fresh,5,1,3.12,pineapple\Fresh\343.jpg
386.jpg,pineapple,unripe,5,0,5.97,pineapple\Unripe\386.jpg
270.jpg,papaya,unripe,4,0,4.58,papaya\Unripe\270.jpg
111.jpg,apple,fresh,0,1,4.88,apple\Fresh\111.jpg
76.jpg,mango,rotten,2,2,0.56,mango\Rotten\76.jpg
204.jpg,orange,unripe,3,0,7.58,orange\Unripe\204.jpg
340.jpg,pineapple,fresh,5,1,2.96,pineapple\Fresh\340.jpg
526.jpg,apple,fresh,0,1,5.08,apple\Fresh\526.jpg
106.jpg,pineapple,fresh,5,1,3.0,pineapple\Fresh\106.jpg
119.jpg,mango,unripe,2,0,7.3,mango\Unripe\119.jpg
567.jpg,papaya,unripe,4,0,4.81,papaya\Unripe\567.jpg
15.jpg,banana,fresh,1,1,2.94,banana\Fresh\15.jpg
622.jpg,pineapple,unripe,5,0,6.33,pineapple\Unripe\622.jpg
73.jpg,orange,unripe,3,0,8.5,orange\Unripe\73.jpg
251.jpg,apple,rotten,0,2,0.64,apple\Rotten\251.jpg
81.jpg,banana,fresh,1,1,2.72,banana\Fresh\81.jpg
247.jpg,orange,rotten,3,2,0.2,orange\Rotten\247.jpg
442.jpg,banana,unripe,1,0,5.7,banana\Unripe\442.jpg
365.jpg,banana,unripe,1,0,5.92,banana\Unripe\365.jpg
220.jpg,pineapple,rotten,5,2,0.56,pineapple\Rotten\220.jpg
548.jpg,apple,unripe,0,0,9.74,apple\Unripe\548.jpg
479.jpg,apple,fresh,0,1,5.15,apple\Fresh\479.jpg
131.jpg,orange,rotten,3,2,0.79,orange\Rotten\131.jpg
663.jpg,pineapple,fresh,5,1,3.27,pineapple\Fresh\663.jpg
471.jpg,papaya,unripe,4,0,5.42,papaya\Unripe\471.jpg
4.jpg,orange,rotten,3,2,0.75,orange\Rotten\4.jpg
164.jpg,apple,fresh,0,1,5.06,apple\Fresh\164.jpg
12.jpg,banana,fresh,1,1,3.14,banana\Fresh\12.jpg
16.jpg,banana,unripe,1,0,6.02,banana\Unripe\16.jpg
517.jpg,orange,fresh,3,1,5.12,orange\Fresh\517.jpg
281.jpg,banana,rotten,1,2,0.06,banana\Rotten\281.jpg
467.jpg,mango,fresh,2,1,2.73,mango\Fresh\467.jpg
255.jpg,orange,fresh,3,1,4.77,orange\Fresh\255.jpg
48.jpg,papaya,rotten,4,2,0.43,papaya\Rotten\48.jpg
39.jpg,banana,rotten,1,2,0.07,banana\Rotten\39.jpg
631.jpg,banana,unripe,1,0,6.33,banana\Unripe\631.jpg
189.jpg,banana,fresh,1,1,2.89,banana\Fresh\189.jpg
119.jpg,apple,unripe,0,0,10.13,apple\Unripe\119.jpg
214.jpg,pineapple,rotten,5,2,0.48,pineapple\Rotten\214.jpg
365.jpg,apple,unripe,0,0,9.96,apple\Unripe\365.jpg
59.jpg,mango,unripe,2,0,7.18,mango\Unripe\59.jpg
586.jpg,banana,fresh,1,1,2.78,banana\Fresh\586.jpg
296.jpg,pineapple,fresh,5,1,3.13,pineapple\Fresh\296.jpg
481.jpg,apple,unripe,0,0,10.03,apple\Unripe\481.jpg
252.jpg,orange,unripe,3,0,8.39,orange\Unripe\252.jpg
471.jpg,pineapple,unripe,5,0,6.16,pineapple\Unripe\471.jpg
59.jpg,banana,fresh,1,1,2.74,banana\Fresh\59.jpg
69.jpg,mango,unripe,2,0,7.32,mango\Unripe\69.jpg
624.jpg,pineapple,unripe,5,0,5.82,pineapple\Unripe\624.jpg
354.jpg,mango,rotten,2,2,0.79,mango\Rotten\354.jpg
561.jpg,papaya,unripe,4,0,4.78,papaya\Unripe\561.jpg
623.jpg,banana,rotten,1,2,0.66,banana\Rotten\623.jpg
299.jpg,papaya,unripe,4,0,5.12,papaya\Unripe\299.jpg
10.jpg,orange,fresh,3,1,5.22,orange\Fresh\10.jpg
680.jpg,orange,rotten,3,2,0.69,orange\Rotten\680.jpg
575.jpg,orange,rotten,3,2,0.46,orange\Rotten\575.jpg
248.jpg,papaya,unripe,4,0,5.17,papaya\Unripe\248.jpg
652.jpg,pineapple,unripe,5,0,6.44,pineapple\Unripe\652.jpg
246.jpg,apple,rotten,0,2,0.19,apple\Rotten\246.jpg
518.jpg,banana,rotten,1,2,0.46,banana\Rotten\518.jpg
499.jpg,mango,unripe,2,0,7.19,mango\Unripe\499.jpg
482.jpg,pineapple,unripe,5,0,6.45,pineapple\Unripe\482.jpg
533.jpg,banana,rotten,1,2,0.6,banana\Rotten\533.jpg
290.jpg,orange,rotten,3,2,0.41,orange\Rotten\290.jpg
183.jpg,apple,rotten,0,2,0.58,apple\Rotten\183.jpg
539.jpg,orange,rotten,3,2,-1.67,orange\Rotten\539.jpg
382.jpg,pineapple,rotten,5,2,0.53,pineapple\Rotten\382.jpg
281.jpg,papaya,fresh,4,1,1.93,papaya\Fresh\281.jpg
625.jpg,mango,rotten,2,2,0.47,mango\Rotten\625.jpg
480.jpg,papaya,unripe,4,0,5.35,papaya\Unripe\480.jpg
666.jpg,pineapple,unripe,5,0,5.64,pineapple\Unripe\666.jpg
501.jpg,mango,unripe,2,0,6.65,mango\Unripe\501.jpg
11.jpg,orange,fresh,3,1,5.08,orange\Fresh\11.jpg
539.jpg,banana,fresh,1,1,2.94,banana\Fresh\539.jpg
172.jpg,papaya,fresh,4,1,2.19,papaya\Fresh\172.jpg
547.jpg,banana,rotten,1,2,-1.41,banana\Rotten\547.jpg
566.jpg,papaya,unripe,4,0,4.65,papaya\Unripe\566.jpg
610.jpg,papaya,unripe,4,0,4.81,papaya\Unripe\610.jpg
534.jpg,papaya,fresh,4,1,1.73,papaya\Fresh\534.jpg
136.jpg,papaya,unripe,4,0,5.01,papaya\Unripe\136.jpg
609.jpg,pineapple,unripe,5,0,5.67,pineapple\Unripe\609.jpg
192.jpg,apple,unripe,0,0,9.82,apple\Unripe\192.jpg
658.jpg,mango,rotten,2,2,0.13,mango\Rotten\658.jpg
509.jpg,papaya,rotten,4,2,0.49,papaya\Rotten\509.jpg
366.jpg,papaya,unripe,4,0,5.22,papaya\Unripe\366.jpg
30.jpg,apple,unripe,0,0,9.9,apple\Unripe\30.jpg
274.jpg,apple,fresh,0,1,4.85,apple\Fresh\274.jpg
570.jpg,orange,fresh,3,1,5.17,orange\Fresh\570.jpg
299.jpg,apple,fresh,0,1,4.93,apple\Fresh\299.jpg
352.jpg,apple,fresh,0,1,4.7,apple\Fresh\352.jpg
92.jpg,apple,unripe,0,0,9.63,apple\Unripe\92.jpg
265.jpg,banana,unripe,1,0,6.08,banana\Unripe\265.jpg
519.jpg,pineapple,rotten,5,2,0.04,pineapple\Rotten\519.jpg
499.jpg,orange,rotten,3,2,0.48,orange\Rotten\499.jpg
350.jpg,apple,rotten,0,2,0.49,apple\Rotten\350.jpg
556.jpg,mango,rotten,2,2,-1.06,mango\Rotten\556.jpg
537.jpg,banana,rotten,1,2,0.54,banana\Rotten\537.jpg
321.jpg,apple,rotten,0,2,-2.4,apple\Rotten\321.jpg
