image_name,fruit,stage,days_remaining
saltandpepper_Screen Shot 2018-06-12 at 11.24.08 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.25.07 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.25.11 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.25.16 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.26.07 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.26.44 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.27.26 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.27.46 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.28.08 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.29.10 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.29.36 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.30.06 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.30.28 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.30.35 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.30.41 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.31.48 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.32.09 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.32.17 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.32.46 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.32.50 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.33.00 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.33.06 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.33.12 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.34.07 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.34.13 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.35.51 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.35.59 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.36.35 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.36.42 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.36.53 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.37.07 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.38.34 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.39.02 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.40.11 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.40.18 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.41.04 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.41.22 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.41.35 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.41.44 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.42.00 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.42.05 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.42.38 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.43.10 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.43.49 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.43.54 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.44.16 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.44.39 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.44.48 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.45.47 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.46.10 PM.png,orange,rotten,0
saltandpepper_Screen Shot 2018-06-12 at 11.46.26 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.18.28 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.19.08 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.19.16 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.19.22 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.20.13 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.20.30 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.21.48 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.22.12 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.22.41 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.22.47 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.23.09 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.23.13 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.23.24 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.23.54 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.24.04 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.24.12 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.24.43 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.25.07 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.25.16 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.25.38 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.25.55 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.27.26 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.27.38 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.28.04 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.28.12 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.28.17 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.28.50 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.29.14 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.30.06 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.30.16 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.30.35 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.30.41 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.31.01 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.31.17 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.31.44 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.31.48 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.31.52 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.32.55 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.33.23 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.34.00 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.35.51 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.35.59 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.36.14 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.36.19 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.36.31 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.36.35 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.37.13 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.37.36 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.37.45 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.39.02 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.39.19 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.40.18 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.40.30 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.40.36 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.41.08 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.41.22 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.41.26 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.41.44 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.42.00 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.42.20 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.42.45 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.42.52 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.42.56 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.43.49 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.44.29 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.44.34 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.44.39 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.44.54 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.45.12 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.45.21 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.45.28 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.45.47 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.46.04 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.46.17 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.46.26 PM.png,orange,rotten,0
Screen Shot 2018-06-12 at 11.46.56 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.19.01 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.19.47 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.19.56 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.20.40 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.20.52 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.21.22 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.21.35 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.21.48 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.22.21 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.22.36 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.22.41 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.22.47 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.22.58 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.23.13 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.23.46 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.24.04 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.24.51 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.26.02 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.26.24 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.26.28 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.26.49 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.27.07 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.27.26 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.27.55 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.28.21 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.28.33 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.29.14 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.29.26 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.29.44 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.30.11 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.30.35 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.30.48 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.31.01 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.32.13 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.32.17 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.32.33 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.32.46 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.33.12 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.33.23 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.33.50 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.33.55 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.34.07 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.35.55 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.36.06 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.36.14 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.36.24 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.36.42 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.36.48 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.37.00 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.37.19 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.37.45 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.37.52 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.38.13 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.38.19 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.38.34 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.38.46 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.38.52 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.39.19 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.40.11 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.40.23 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.40.42 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.41.04 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.41.35 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.41.44 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.41.52 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.42.00 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.43.49 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.43.54 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.44.34 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.45.28 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.46.04 PM.png,orange,rotten,0
translation_Screen Shot 2018-06-12 at 11.46.56 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.18.28 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.19.37 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.20.13 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.20.18 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.20.30 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.21.29 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.21.35 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.21.48 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.23.13 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.23.33 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.24.37 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.25.38 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.26.07 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.26.12 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.26.36 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.26.44 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.27.07 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.27.26 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.27.55 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.28.08 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.28.17 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.28.21 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.28.28 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.28.33 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.29.14 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.29.21 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.29.26 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.29.36 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.29.51 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.31.01 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.31.11 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.31.24 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.32.04 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.32.41 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.32.46 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.32.50 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.33.43 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.34.00 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.34.13 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.35.55 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.36.14 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.36.19 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.07 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.13 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.25 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.36 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.41 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.37.45 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.39.19 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.40.23 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.41.35 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.41.44 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.41.48 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.42.20 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.43.03 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.43.10 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.43.49 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.44.16 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.44.39 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.46.04 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.46.17 PM.png,orange,rotten,0
vertical_flip_Screen Shot 2018-06-12 at 11.46.26 PM.png,orange,rotten,0
aug_0_100.jpg,apple,unripe,7
aug_0_1006.jpg,apple,unripe,7
aug_0_101.jpg,apple,unripe,7
aug_0_1013.jpg,apple,unripe,7
aug_0_1014.jpg,apple,unripe,7
aug_0_1047.jpg,apple,unripe,7
aug_0_1048.jpg,apple,unripe,7
aug_0_1059.jpg,apple,unripe,7
aug_0_1088.jpg,apple,unripe,7
aug_0_1096.jpg,apple,unripe,7
aug_0_1126.jpg,apple,unripe,7
aug_0_1161.jpg,apple,unripe,7
aug_0_117.jpg,apple,unripe,7
aug_0_1179.jpg,apple,unripe,7
aug_0_1188.jpg,apple,unripe,7
aug_0_1189.jpg,apple,unripe,7
aug_0_1199.jpg,apple,unripe,7
aug_0_1213.jpg,apple,unripe,7
aug_0_1247.jpg,apple,unripe,7
aug_0_1257.jpg,apple,unripe,7
aug_0_1258.jpg,apple,unripe,7
aug_0_1294.jpg,apple,unripe,7
aug_0_1311.jpg,apple,unripe,7
aug_0_1319.jpg,apple,unripe,7
aug_0_1327.jpg,apple,unripe,7
aug_0_134.jpg,apple,unripe,7
aug_0_1348.jpg,apple,unripe,7
aug_0_135.jpg,apple,unripe,7
aug_0_1383.jpg,apple,unripe,7
aug_0_1394.jpg,apple,unripe,7
aug_0_1407.jpg,apple,unripe,7
aug_0_1408.jpg,apple,unripe,7
aug_0_1415.jpg,apple,unripe,7
aug_0_1435.jpg,apple,unripe,7
aug_0_1458.jpg,apple,unripe,7
aug_0_147.jpg,apple,unripe,7
aug_0_1487.jpg,apple,unripe,7
aug_0_1489.jpg,apple,unripe,7
aug_0_1495.jpg,apple,unripe,7
aug_0_1500.jpg,apple,unripe,7
aug_0_1517.jpg,apple,unripe,7
aug_0_1574.jpg,apple,unripe,7
aug_0_1575.jpg,apple,unripe,7
aug_0_1612.jpg,apple,unripe,7
aug_0_1637.jpg,apple,unripe,7
aug_0_1648.jpg,apple,unripe,7
aug_0_1649.jpg,apple,unripe,7
aug_0_1650.jpg,apple,unripe,7
aug_0_1651.jpg,apple,unripe,7
aug_0_1658.jpg,apple,unripe,7
aug_0_1664.jpg,apple,unripe,7
aug_0_1666.jpg,apple,unripe,7
aug_0_1681.jpg,apple,unripe,7
aug_0_1691.jpg,apple,unripe,7
aug_0_1717.jpg,apple,unripe,7
aug_0_1751.jpg,apple,unripe,7
aug_0_1760.jpg,apple,unripe,7
aug_0_1766.jpg,apple,unripe,7
aug_0_1784.jpg,apple,unripe,7
aug_0_1818.jpg,apple,unripe,7
aug_0_1821.jpg,apple,unripe,7
aug_0_1868.jpg,apple,unripe,7
aug_0_1872.jpg,apple,unripe,7
aug_0_188.jpg,apple,unripe,7
aug_0_1885.jpg,apple,unripe,7
aug_0_1899.jpg,apple,unripe,7
aug_0_1917.jpg,apple,unripe,7
aug_0_1923.jpg,apple,unripe,7
aug_0_1937.jpg,apple,unripe,7
aug_0_1948.jpg,apple,unripe,7
aug_0_1969.jpg,apple,unripe,7
aug_0_1973.jpg,apple,unripe,7
aug_0_198.jpg,apple,unripe,7
aug_0_20.jpg,apple,unripe,7
aug_0_2005.jpg,apple,unripe,7
aug_0_201.jpg,apple,unripe,7
aug_0_2011.jpg,apple,unripe,7
aug_0_2017.jpg,apple,unripe,7
aug_0_2025.jpg,apple,unripe,7
aug_0_2041.jpg,apple,unripe,7
aug_0_2051.jpg,apple,unripe,7
aug_0_2068.jpg,apple,unripe,7
aug_0_2072.jpg,apple,unripe,7
aug_0_2133.jpg,apple,unripe,7
aug_0_2144.jpg,apple,unripe,7
aug_0_2207.jpg,apple,unripe,7
aug_0_2217.jpg,apple,unripe,7
aug_0_2231.jpg,apple,unripe,7
aug_0_2243.jpg,apple,unripe,7
aug_0_2251.jpg,apple,unripe,7
aug_0_2284.jpg,apple,unripe,7
aug_0_2290.jpg,apple,unripe,7
aug_0_2293.jpg,apple,unripe,7
aug_0_2299.jpg,apple,unripe,7
aug_0_2316.jpg,apple,unripe,7
aug_0_2355.jpg,apple,unripe,7
aug_0_2373.jpg,apple,unripe,7
aug_0_2379.jpg,apple,unripe,7
aug_0_2392.jpg,apple,unripe,7
aug_0_2446.jpg,apple,unripe,7
aug_0_2452.jpg,apple,unripe,7
aug_0_2492.jpg,apple,unripe,7
aug_0_2507.jpg,apple,unripe,7
aug_0_2511.jpg,apple,unripe,7
aug_0_2518.jpg,apple,unripe,7
aug_0_2539.jpg,apple,unripe,7
aug_0_254.jpg,apple,unripe,7
aug_0_2547.jpg,apple,unripe,7
aug_0_2548.jpg,apple,unripe,7
aug_0_2554.jpg,apple,unripe,7
aug_0_2561.jpg,apple,unripe,7
aug_0_2563.jpg,apple,unripe,7
aug_0_2568.jpg,apple,unripe,7
aug_0_2584.jpg,apple,unripe,7
aug_0_259.jpg,apple,unripe,7
aug_0_2603.jpg,apple,unripe,7
aug_0_2646.jpg,apple,unripe,7
aug_0_2728.jpg,apple,unripe,7
aug_0_2744.jpg,apple,unripe,7
aug_0_2753.jpg,apple,unripe,7
aug_0_2796.jpg,apple,unripe,7
aug_0_2800.jpg,apple,unripe,7
aug_0_2838.jpg,apple,unripe,7
aug_0_2851.jpg,apple,unripe,7
aug_0_2861.jpg,apple,unripe,7
aug_0_2867.jpg,apple,unripe,7
aug_0_2881.jpg,apple,unripe,7
aug_0_2935.jpg,apple,unripe,7
aug_0_2954.jpg,apple,unripe,7
aug_0_2960.jpg,apple,unripe,7
aug_0_2975.jpg,apple,unripe,7
aug_0_2982.jpg,apple,unripe,7
aug_0_2989.jpg,apple,unripe,7
aug_0_3046.jpg,apple,unripe,7
aug_0_3049.jpg,apple,unripe,7
aug_0_3069.jpg,apple,unripe,7
aug_0_3073.jpg,apple,unripe,7
aug_0_3076.jpg,apple,unripe,7
aug_0_3080.jpg,apple,unripe,7
aug_0_3085.jpg,apple,unripe,7
aug_0_3095.jpg,apple,unripe,7
aug_0_3098.jpg,apple,unripe,7
aug_0_3105.jpg,apple,unripe,7
aug_0_3118.jpg,apple,unripe,7
aug_0_3130.jpg,apple,unripe,7
aug_0_3135.jpg,apple,unripe,7
aug_0_3149.jpg,apple,unripe,7
aug_0_3166.jpg,apple,unripe,7
aug_0_3186.jpg,apple,unripe,7
aug_0_3188.jpg,apple,unripe,7
aug_0_3195.jpg,apple,unripe,7
aug_0_3216.jpg,apple,unripe,7
aug_0_3223.jpg,apple,unripe,7
aug_0_3225.jpg,apple,unripe,7
aug_0_3252.jpg,apple,unripe,7
aug_0_3279.jpg,apple,unripe,7
aug_0_3296.jpg,apple,unripe,7
aug_0_3337.jpg,apple,unripe,7
aug_0_3341.jpg,apple,unripe,7
aug_0_3348.jpg,apple,unripe,7
aug_0_3354.jpg,apple,unripe,7
aug_0_337.jpg,apple,unripe,7
aug_0_339.jpg,apple,unripe,7
