image_name,fruit,stage,days_remaining
329.jpg,papaya,unripe,6
rotated_by_15_Screen Shot 2018-06-13 at 12.17.55 AM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-12 at 9.07.04 PM.png,banana,rotten,1
377.jpg,papaya,unripe,6
aug_0_9388.jpg,banana,unripe,6
Screen Shot 2018-06-12 at 8.56.49 PM.png,banana,rotten,1
rotated_by_45_Screen Shot 2018-06-13 at 12.18.02 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-08 at 5.27.34 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 9.46.02 PM.png,banana,fresh,3
aug_0_385.jpg,apple,unripe,10
364.jpg,papaya,unripe,6
aug_0_4542.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-12 at 11.52.03 PM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-12 at 9.42.18 PM.png,banana,fresh,3
aug_0_1310.jpg,orange,unripe,8
Screen Shot 2018-06-12 at 9.53.46 PM.png,banana,fresh,3
aug_0_7271.jpg,apple,unripe,10
aug_0_9221.jpg,orange,unripe,8
Screen Shot 2018-06-08 at 5.15.14 PM.png,apple,fresh,5
rotated_by_75_Screen Shot 2018-06-08 at 2.28.07 PM.png,apple,rotten,2
translation_Screen Shot 2018-06-08 at 2.29.20 PM.png,apple,rotten,2
rotated_by_45_Screen Shot 2018-06-12 at 8.58.01 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-07 at 2.35.38 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-08 at 5.05.27 PM.png,apple,fresh,5
aug_0_2547.jpg,orange,unripe,8
aug_0_5355.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-12 at 9.48.14 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-13 at 12.05.33 AM.png,orange,fresh,4
Screen Shot 2018-06-08 at 5.15.39 PM.png,apple,fresh,5
aug_0_6958.jpg,orange,unripe,8
aug_0_5569.jpg,orange,unripe,8
281.jpg,papaya,unripe,6
rotated_by_45_Screen Shot 2018-06-07 at 2.56.47 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 9.52.37 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-12 at 8.51.46 PM.png,banana,rotten,1
Screen Shot 2018-06-08 at 5.26.58 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-12 at 9.47.55 PM.png,banana,fresh,3
translation_Screen Shot 2018-06-13 at 12.14.09 AM.png,orange,fresh,4
rotated_by_75_Screen Shot 2018-06-08 at 5.03.59 PM.png,apple,fresh,5
rotated_by_75_Screen Shot 2018-06-12 at 9.22.19 PM.png,banana,rotten,1
translation_Screen Shot 2018-06-12 at 11.28.21 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-13 at 12.09.14 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-12 at 9.40.32 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-12 at 9.17.05 PM.png,banana,rotten,1
rotated_by_60_Screen Shot 2018-06-08 at 5.16.57 PM.png,apple,fresh,5
aug_0_99.jpg,banana,unripe,6
aug_0_9818.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-12 at 11.55.58 PM.png,orange,fresh,4
aug_0_2372.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-12 at 11.54.44 PM.png,orange,fresh,4
translation_Screen Shot 2018-06-08 at 5.12.56 PM.png,apple,fresh,5
Screen Shot 2018-06-12 at 11.42.52 PM.png,orange,rotten,2
translation_Screen Shot 2018-06-12 at 11.29.26 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-07 at 3.02.24 PM.png,apple,rotten,2
aug_0_4669.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-13 at 12.11.02 AM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-12 at 9.58.36 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-08 at 2.36.55 PM.png,apple,rotten,2
257.jpg,papaya,unripe,6
307.jpg,papaya,ripe,3
saltandpepper_Screen Shot 2018-06-12 at 9.20.56 PM.png,banana,rotten,1
rotated_by_30_Screen Shot 2018-06-07 at 2.35.10 PM.png,apple,rotten,2
Screen Shot 2018-06-12 at 8.51.38 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-12 at 9.53.03 PM.png,banana,fresh,3
aug_0_3859.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-12 at 8.53.09 PM.png,banana,rotten,1
aug_0_4634.jpg,banana,unripe,6
translation_Screen Shot 2018-06-12 at 9.50.31 PM.png,banana,fresh,3
aug_0_1273.jpg,orange,unripe,8
Screen Shot 2018-06-12 at 11.42.20 PM.png,orange,rotten,2
147.jpg,papaya,ripe,3
translation_Screen Shot 2018-06-12 at 11.27.26 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-13 at 12.15.27 AM.png,orange,fresh,4
53.jpg,papaya,ripe,3
rotated_by_15_Screen Shot 2018-06-08 at 2.35.32 PM.png,apple,rotten,2
aug_0_4231.jpg,banana,unripe,6
vertical_flip_Screen Shot 2018-06-12 at 9.27.35 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-12 at 11.29.21 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-12 at 10.01.41 PM.png,banana,fresh,3
aug_0_8968.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-12 at 11.51.13 PM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-12 at 9.53.36 PM.png,banana,fresh,3
aug_0_9743.jpg,apple,unripe,10
aug_0_4388.jpg,apple,unripe,10
145.jpg,papaya,ripe,3
Screen Shot 2018-06-07 at 3.02.18 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-12 at 8.56.01 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-13 at 12.01.58 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-12 at 11.46.04 PM.png,orange,rotten,2
aug_0_7988.jpg,orange,unripe,8
aug_0_8224.jpg,apple,unripe,10
aug_0_3539.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-08 at 5.21.22 PM.png,apple,fresh,5
aug_0_3997.jpg,orange,unripe,8
124.jpg,papaya,unripe,6
vertical_flip_Screen Shot 2018-06-12 at 9.57.08 PM.png,banana,fresh,3
43.jpg,papaya,unripe,6
aug_0_8732.jpg,apple,unripe,10
aug_0_755.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-08 at 2.28.23 PM.png,apple,rotten,2
rotated_by_30_Screen Shot 2018-06-13 at 12.07.05 AM.png,orange,fresh,4
257.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-07 at 3.05.29 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-13 at 12.07.05 AM.png,orange,fresh,4
aug_0_2084.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-12 at 11.32.17 PM.png,orange,rotten,2
283.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-13 at 12.19.43 AM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-12 at 9.22.32 PM.png,banana,rotten,1
aug_0_6349.jpg,apple,unripe,10
saltandpepper_Screen Shot 2018-06-13 at 12.08.17 AM.png,orange,fresh,4
vertical_flip_Screen Shot 2018-06-12 at 9.47.46 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-08 at 2.39.51 PM.png,apple,rotten,2
aug_0_5400.jpg,apple,unripe,10
Screen Shot 2018-06-08 at 5.23.07 PM.png,apple,fresh,5
rotated_by_75_Screen Shot 2018-06-12 at 9.43.53 PM.png,banana,fresh,3
rotated_by_30_Screen Shot 2018-06-07 at 2.44.26 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-13 at 12.15.08 AM.png,orange,fresh,4
Screen Shot 2018-06-12 at 9.10.32 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-12 at 9.47.51 PM.png,banana,fresh,3
aug_0_2314.jpg,banana,unripe,6
rotated_by_15_Screen Shot 2018-06-12 at 11.33.55 PM.png,orange,rotten,2
rotated_by_45_Screen Shot 2018-06-12 at 11.45.33 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-12 at 11.28.04 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-13 at 12.09.43 AM.png,orange,fresh,4
aug_0_9233.jpg,orange,unripe,8
aug_0_2474.jpg,orange,unripe,8
aug_0_9628.jpg,orange,unripe,8
aug_0_4922.jpg,banana,unripe,6
translation_Screen Shot 2018-06-12 at 11.24.51 PM.png,orange,rotten,2
rotated_by_75_Screen Shot 2018-06-08 at 5.26.13 PM.png,apple,fresh,5
aug_0_8679.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-13 at 12.02.20 AM.png,orange,fresh,4
aug_0_1865.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-12 at 11.55.42 PM.png,orange,fresh,4
aug_0_8120.jpg,apple,unripe,10
aug_0_658.jpg,apple,unripe,10
Screen Shot 2018-06-08 at 5.18.16 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-08 at 5.34.01 PM.png,apple,fresh,5
aug_0_6369.jpg,apple,unripe,10
aug_0_1517.jpg,apple,unripe,10
aug_0_282.jpg,orange,unripe,8
aug_0_3399.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-12 at 9.41.30 PM.png,banana,fresh,3
Screen Shot 2018-06-08 at 5.28.32 PM.png,apple,fresh,5
aug_0_3727.jpg,banana,unripe,6
aug_0_6624.jpg,banana,unripe,6
16.jpg,papaya,ripe,3
aug_0_3253.jpg,banana,unripe,6
aug_0_3354.jpg,apple,unripe,10
vertical_flip_Screen Shot 2018-06-13 at 12.04.34 AM.png,orange,fresh,4
aug_0_5063.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-08 at 5.03.17 PM.png,apple,fresh,5
aug_0_8935.jpg,orange,unripe,8
translation_Screen Shot 2018-06-08 at 5.29.13 PM.png,apple,fresh,5
rotated_by_60_Screen Shot 2018-06-12 at 9.13.54 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-08 at 2.41.16 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-08 at 5.19.28 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 9.26.07 PM.png,banana,rotten,1
aug_0_6551.jpg,banana,unripe,6
aug_0_8334.jpg,banana,unripe,6
aug_0_6326.jpg,apple,unripe,10
saltandpepper_Screen Shot 2018-06-08 at 2.41.39 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-12 at 10.01.46 PM.png,banana,fresh,3
translation_Screen Shot 2018-06-12 at 8.48.40 PM.png,banana,rotten,1
aug_0_4824.jpg,orange,unripe,8
rotated_by_45_Screen Shot 2018-06-12 at 9.39.53 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-13 at 12.06.15 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-08 at 5.13.25 PM.png,apple,fresh,5
aug_0_9533.jpg,banana,unripe,6
aug_0_7048.jpg,apple,unripe,10
aug_0_9749.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-08 at 5.03.26 PM.png,apple,fresh,5
aug_0_1631.jpg,banana,unripe,6
117.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-08 at 5.04.05 PM.png,apple,fresh,5
aug_0_4663.jpg,apple,unripe,10
rotated_by_15_Screen Shot 2018-06-08 at 5.25.22 PM.png,apple,fresh,5
aug_0_5656.jpg,apple,unripe,10
rotated_by_15_Screen Shot 2018-06-12 at 11.45.28 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-08 at 2.32.42 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-12 at 9.09.09 PM.png,banana,rotten,1
aug_0_7347.jpg,orange,unripe,8
aug_0_3504.jpg,orange,unripe,8
Screen Shot 2018-06-12 at 9.48.14 PM.png,banana,fresh,3
aug_0_3118.jpg,apple,unripe,10
aug_0_7886.jpg,banana,unripe,6
aug_0_7247.jpg,orange,unripe,8
translation_Screen Shot 2018-06-08 at 2.34.05 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-08 at 5.10.29 PM.png,apple,fresh,5
173.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 9.44.30 PM.png,banana,fresh,3
aug_0_5295.jpg,banana,unripe,6
translation_Screen Shot 2018-06-12 at 9.02.44 PM.png,banana,rotten,1
338.jpg,papaya,unripe,6
vertical_flip_Screen Shot 2018-06-13 at 12.17.43 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-12 at 11.32.17 PM.png,orange,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 9.50.48 PM.png,banana,fresh,3
vertical_flip_Screen Shot 2018-06-12 at 11.31.24 PM.png,orange,rotten,2
rotated_by_60_Screen Shot 2018-06-08 at 2.21.33 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-08 at 2.39.51 PM.png,apple,rotten,2
aug_0_4217.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-12 at 9.13.10 PM.png,banana,rotten,1
saltandpepper_Screen Shot 2018-06-12 at 9.26.13 PM.png,banana,rotten,1
144.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-13 at 12.12.04 AM.png,orange,fresh,4
Screen Shot 2018-06-13 at 12.06.28 AM.png,orange,fresh,4
aug_0_2752.jpg,orange,unripe,8
aug_0_9911.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-12 at 11.23.19 PM.png,orange,rotten,2
43.jpg,papaya,ripe,3
saltandpepper_Screen Shot 2018-06-08 at 5.09.17 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-12 at 11.56.16 PM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-12 at 11.54.03 PM.png,orange,fresh,4
320.jpg,papaya,unripe,6
rotated_by_75_Screen Shot 2018-06-08 at 5.28.04 PM.png,apple,fresh,5
aug_0_2582.jpg,orange,unripe,8
aug_0_5651.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-07 at 2.45.18 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-13 at 12.17.51 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-08 at 5.16.49 PM.png,apple,fresh,5
397.jpg,papaya,ripe,3
aug_0_2452.jpg,apple,unripe,10
aug_0_523.jpg,apple,unripe,10
aug_0_9431.jpg,orange,unripe,8
rotated_by_75_Screen Shot 2018-06-12 at 10.06.33 PM.png,banana,fresh,3
204.jpg,papaya,ripe,3
aug_0_4880.jpg,banana,unripe,6
aug_0_2436.jpg,orange,unripe,8
rotated_by_75_Screen Shot 2018-06-13 at 12.06.10 AM.png,orange,fresh,4
translation_Screen Shot 2018-06-12 at 9.46.55 PM.png,banana,fresh,3
Screen Shot 2018-06-12 at 9.07.31 PM.png,banana,rotten,1
translation_Screen Shot 2018-06-12 at 11.30.48 PM.png,orange,rotten,2
150.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 11.23.24 PM.png,orange,rotten,2
translation_Screen Shot 2018-06-07 at 2.41.07 PM.png,apple,rotten,2
92.jpg,papaya,ripe,3
rotated_by_75_Screen Shot 2018-06-12 at 11.21.40 PM.png,orange,rotten,2
aug_0_7431.jpg,apple,unripe,10
aug_0_8465.jpg,banana,unripe,6
259.jpg,papaya,unripe,6
aug_0_7972.jpg,orange,unripe,8
aug_0_3648.jpg,apple,unripe,10
rotated_by_15_Screen Shot 2018-06-12 at 11.31.11 PM.png,orange,rotten,2
264.jpg,papaya,ripe,3
Screen Shot 2018-06-12 at 11.19.08 PM.png,orange,rotten,2
rotated_by_30_Screen Shot 2018-06-07 at 2.34.18 PM.png,apple,rotten,2
rotated_by_60_Screen Shot 2018-06-07 at 2.56.34 PM.png,apple,rotten,2
Screen Shot 2018-06-12 at 11.54.55 PM.png,orange,fresh,4
aug_0_3672.jpg,banana,unripe,6
aug_0_2693.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-12 at 9.20.31 PM.png,banana,rotten,1
aug_0_8006.jpg,apple,unripe,10
113.jpg,papaya,unripe,6
aug_0_5858.jpg,apple,unripe,10
rotated_by_75_Screen Shot 2018-06-12 at 9.19.12 PM.png,banana,rotten,1
392.jpg,papaya,unripe,6
rotated_by_45_Screen Shot 2018-06-07 at 2.46.22 PM.png,apple,rotten,2
translation_Screen Shot 2018-06-08 at 5.10.37 PM.png,apple,fresh,5
rotated_by_75_Screen Shot 2018-06-12 at 11.54.03 PM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-08 at 5.17.34 PM.png,apple,fresh,5
Screen Shot 2018-06-12 at 11.27.52 PM.png,orange,rotten,2
aug_0_7631.jpg,banana,unripe,6
translation_Screen Shot 2018-06-08 at 5.15.52 PM.png,apple,fresh,5
aug_0_9484.jpg,apple,unripe,10
107.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-07 at 2.56.47 PM.png,apple,rotten,2
rotated_by_30_Screen Shot 2018-06-13 at 12.06.10 AM.png,orange,fresh,4
73.jpg,papaya,ripe,3
aug_0_9991.jpg,apple,unripe,10
translation_Screen Shot 2018-06-07 at 2.46.43 PM.png,apple,rotten,2
rotated_by_45_Screen Shot 2018-06-08 at 5.25.28 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-13 at 12.07.17 AM.png,orange,fresh,4
aug_0_9638.jpg,banana,unripe,6
rotated_by_30_Screen Shot 2018-06-08 at 5.33.47 PM.png,apple,fresh,5
aug_0_4010.jpg,banana,unripe,6
aug_0_2367.jpg,banana,unripe,6
aug_0_6600.jpg,orange,unripe,8
Screen Shot 2018-06-08 at 5.17.04 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-07 at 2.58.38 PM.png,apple,rotten,2
aug_0_7696.jpg,orange,unripe,8
aug_0_2336.jpg,banana,unripe,6
326.jpg,papaya,unripe,6
362.jpg,papaya,unripe,6
360.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-13 at 12.09.25 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-08 at 2.40.13 PM.png,apple,rotten,2
118.jpg,papaya,unripe,6
rotated_by_75_Screen Shot 2018-06-08 at 5.27.06 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 11.56.43 PM.png,orange,fresh,4
aug_0_3893.jpg,apple,unripe,10
aug_0_378.jpg,banana,unripe,6
vertical_flip_Screen Shot 2018-06-07 at 3.02.02 PM.png,apple,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 11.54.10 PM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-12 at 9.05.12 PM.png,banana,rotten,1
rotated_by_15_Screen Shot 2018-06-08 at 5.33.33 PM.png,apple,fresh,5
aug_0_6816.jpg,orange,unripe,8
aug_0_8565.jpg,banana,unripe,6
saltandpepper_Screen Shot 2018-06-12 at 8.56.30 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-12 at 9.47.46 PM.png,banana,fresh,3
rotated_by_75_Screen Shot 2018-06-07 at 3.03.31 PM.png,apple,rotten,2
aug_0_25.jpg,orange,unripe,8
rotated_by_30_Screen Shot 2018-06-08 at 5.08.52 PM.png,apple,fresh,5
rotated_by_15_Screen Shot 2018-06-13 at 12.16.22 AM.png,orange,fresh,4
aug_0_6823.jpg,orange,unripe,8
aug_0_2721.jpg,orange,unripe,8
translation_Screen Shot 2018-06-12 at 9.25.34 PM.png,banana,rotten,1
rotated_by_30_Screen Shot 2018-06-08 at 5.11.52 PM.png,apple,fresh,5
rotated_by_45_Screen Shot 2018-06-08 at 2.32.42 PM.png,apple,rotten,2
aug_0_6484.jpg,banana,unripe,6
299.jpg,papaya,ripe,3
aug_0_7144.jpg,apple,unripe,10
rotated_by_15_Screen Shot 2018-06-12 at 11.53.53 PM.png,orange,fresh,4
aug_0_1014.jpg,apple,unripe,10
276.jpg,papaya,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 11.29.03 PM.png,orange,rotten,2
saltandpepper_Screen Shot 2018-06-08 at 5.20.17 PM.png,apple,fresh,5
360.jpg,papaya,unripe,6
rotated_by_75_Screen Shot 2018-06-13 at 12.10.16 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-08 at 2.30.40 PM.png,apple,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 11.42.56 PM.png,orange,rotten,2
aug_0_9592.jpg,orange,unripe,8
rotated_by_45_Screen Shot 2018-06-08 at 5.19.35 PM.png,apple,fresh,5
47.jpg,papaya,unripe,6
vertical_flip_Screen Shot 2018-06-12 at 9.14.22 PM.png,banana,rotten,1
Screen Shot 2018-06-12 at 11.36.14 PM.png,orange,rotten,2
aug_0_9152.jpg,banana,unripe,6
rotated_by_75_Screen Shot 2018-06-12 at 11.33.43 PM.png,orange,rotten,2
124.jpg,papaya,ripe,3
Screen Shot 2018-06-07 at 3.06.06 PM.png,apple,rotten,2
256.jpg,papaya,unripe,6
saltandpepper_Screen Shot 2018-06-08 at 5.02.08 PM.png,apple,fresh,5
vertical_flip_Screen Shot 2018-06-13 at 12.04.51 AM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-08 at 5.21.06 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-13 at 12.08.02 AM.png,orange,fresh,4
aug_0_8490.jpg,apple,unripe,10
translation_Screen Shot 2018-06-12 at 9.27.15 PM.png,banana,rotten,1
aug_0_641.jpg,banana,unripe,6
rotated_by_45_Screen Shot 2018-06-12 at 10.02.09 PM.png,banana,fresh,3
aug_0_872.jpg,banana,unripe,6
rotated_by_60_Screen Shot 2018-06-12 at 9.56.03 PM.png,banana,fresh,3
aug_0_8639.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-08 at 5.15.01 PM.png,apple,fresh,5
aug_0_1136.jpg,orange,unripe,8
aug_0_9951.jpg,orange,unripe,8
saltandpepper_Screen Shot 2018-06-07 at 2.56.34 PM.png,apple,rotten,2
Screen Shot 2018-06-08 at 2.33.04 PM.png,apple,rotten,2
vertical_flip_Screen Shot 2018-06-12 at 9.39.22 PM.png,banana,fresh,3
aug_0_1637.jpg,banana,unripe,6
84.jpg,papaya,ripe,3
aug_0_4550.jpg,apple,unripe,10
aug_0_5653.jpg,banana,unripe,6
Screen Shot 2018-06-07 at 2.59.38 PM.png,apple,rotten,2
aug_0_3776.jpg,banana,unripe,6
aug_0_8019.jpg,orange,unripe,8
aug_0_4246.jpg,apple,unripe,10
aug_0_8875.jpg,apple,unripe,10
Screen Shot 2018-06-12 at 8.57.46 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-07 at 2.16.54 PM.png,apple,rotten,2
aug_0_7746.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-13 at 12.09.37 AM.png,orange,fresh,4
rotated_by_30_Screen Shot 2018-06-12 at 11.23.46 PM.png,orange,rotten,2
vertical_flip_Screen Shot 2018-06-08 at 5.08.37 PM.png,apple,fresh,5
aug_0_4233.jpg,orange,unripe,8
rotated_by_45_Screen Shot 2018-06-12 at 11.21.48 PM.png,orange,rotten,2
rotated_by_15_Screen Shot 2018-06-12 at 9.42.09 PM.png,banana,fresh,3
aug_0_8059.jpg,banana,unripe,6
vertical_flip_Screen Shot 2018-06-13 at 12.13.58 AM.png,orange,fresh,4
rotated_by_15_Screen Shot 2018-06-08 at 5.16.33 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 9.55.53 PM.png,banana,fresh,3
saltandpepper_Screen Shot 2018-06-12 at 9.25.41 PM.png,banana,rotten,1
329.jpg,papaya,ripe,3
rotated_by_60_Screen Shot 2018-06-07 at 2.37.53 PM.png,apple,rotten,2
aug_0_722.jpg,orange,unripe,8
Screen Shot 2018-06-08 at 5.24.04 PM.png,apple,fresh,5
rotated_by_30_Screen Shot 2018-06-12 at 9.49.00 PM.png,banana,fresh,3
rotated_by_15_Screen Shot 2018-06-08 at 2.50.49 PM.png,apple,rotten,2
29.jpg,papaya,unripe,6
translation_Screen Shot 2018-06-08 at 5.33.27 PM.png,apple,fresh,5
aug_0_6033.jpg,banana,unripe,6
aug_0_4138.jpg,banana,unripe,6
aug_0_5284.jpg,apple,unripe,10
aug_0_65.jpg,banana,unripe,6
222.jpg,papaya,ripe,3
vertical_flip_Screen Shot 2018-06-07 at 2.52.30 PM.png,apple,rotten,2
163.jpg,papaya,unripe,6
aug_0_8701.jpg,banana,unripe,6
aug_0_7448.jpg,banana,unripe,6
Screen Shot 2018-06-12 at 9.53.22 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-07 at 2.43.07 PM.png,apple,rotten,2
rotated_by_75_Screen Shot 2018-06-13 at 12.19.08 AM.png,orange,fresh,4
saltandpepper_Screen Shot 2018-06-08 at 2.37.03 PM.png,apple,rotten,2
saltandpepper_Screen Shot 2018-06-08 at 5.04.31 PM.png,apple,fresh,5
aug_0_6050.jpg,apple,unripe,10
rotated_by_45_Screen Shot 2018-06-08 at 5.23.26 PM.png,apple,fresh,5
aug_0_1649.jpg,apple,unripe,10
rotated_by_15_Screen Shot 2018-06-12 at 9.44.40 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-13 at 12.07.17 AM.png,orange,fresh,4
rotated_by_75_Screen Shot 2018-06-12 at 11.55.00 PM.png,orange,fresh,4
aug_0_4346.jpg,apple,unripe,10
aug_0_5970.jpg,apple,unripe,10
Screen Shot 2018-06-12 at 9.54.07 PM.png,banana,fresh,3
rotated_by_45_Screen Shot 2018-06-12 at 9.27.46 PM.png,banana,rotten,1
rotated_by_60_Screen Shot 2018-06-08 at 5.02.08 PM.png,apple,fresh,5
translation_Screen Shot 2018-06-12 at 11.29.44 PM.png,orange,rotten,2
aug_0_5204.jpg,banana,unripe,6
vertical_flip_Screen Shot 2018-06-07 at 2.54.58 PM.png,apple,rotten,2
rotated_by_30_Screen Shot 2018-06-12 at 11.57.52 PM.png,orange,fresh,4
rotated_by_45_Screen Shot 2018-06-08 at 5.33.11 PM.png,apple,fresh,5
Screen Shot 2018-06-07 at 2.20.46 PM.png,apple,rotten,2
aug_0_7885.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-12 at 11.20.13 PM.png,orange,rotten,2
aug_0_1188.jpg,apple,unripe,10
aug_0_7233.jpg,orange,unripe,8
aug_0_3333.jpg,banana,unripe,6
aug_0_6626.jpg,banana,unripe,6
aug_0_6879.jpg,orange,unripe,8
vertical_flip_Screen Shot 2018-06-12 at 9.01.35 PM.png,banana,rotten,1
aug_0_1189.jpg,apple,unripe,10
translation_Screen Shot 2018-06-13 at 12.05.46 AM.png,orange,fresh,4
aug_0_8375.jpg,banana,unripe,6
316.jpg,papaya,ripe,3
rotated_by_75_Screen Shot 2018-06-12 at 9.41.03 PM.png,banana,fresh,3
rotated_by_75_Screen Shot 2018-06-07 at 3.03.02 PM.png,apple,rotten,2
aug_0_3341.jpg,apple,unripe,10
rotated_by_30_Screen Shot 2018-06-12 at 9.20.56 PM.png,banana,rotten,1
rotated_by_75_Screen Shot 2018-06-08 at 5.02.08 PM.png,apple,fresh,5
saltandpepper_Screen Shot 2018-06-12 at 10.07.21 PM.png,banana,fresh,3
aug_0_4129.jpg,orange,unripe,8
aug_0_4019.jpg,banana,unripe,6
aug_0_9124.jpg,orange,unripe,8
rotated_by_60_Screen Shot 2018-06-08 at 2.40.13 PM.png,apple,rotten,2
